User_ID,Registration_Date,Age_Group,Gender,State,City,Income_Group,User_Type,KYC_Status
U02153,2022-03-04,35-44,Female,Karnataka,Bengaluru,25K-50K,Frequent,Verified
U02154,2024-05-20,55+,Female,Rajasthan,Udaipur,<25K,Regular,Verified
U02155,2024-07-18,25-34,Male,Karnataka,Bengaluru,50K-1L,New,Verified
U02156,2020-11-14,25-34,Male,Rajasthan,Jodhpur,<25K,Regular,Verified
U02157,2023-01-15,18-24,Female,West Bengal,Kolkata,2L+,Regular,Verified
U02158,2024-04-25,25-34,Male,Telangana,Warangal,25K-50K,New,Verified
U02159,2021-11-28,35-44,Female,Kerala,Kochi,50K-1L,Regular,Verified
U02160,2022-04-26,45-54,Other,Karnataka,Mangaluru,25K-50K,Regular,Verified
U02161,2024-12-06,25-34,Female,West Bengal,Siliguri,<25K,Regular,Verified
U02162,2022-02-21,18-24,Female,Punjab,Ludhiana,25K-50K,New,Verified
U02163,2025-09-20,25-34,Male,Uttar Pradesh,Noida,50K-1L,Regular,Verified
U02164,2023-01-21,25-34,Male,Tamil Nadu,Chennai,1L-2L,Regular,Verified
U02165,2024-10-16,25-34,Female,West Bengal,Kolkata,50K-1L,New,Verified
U02166,2024-07-07,25-34,Male,Tamil Nadu,Madurai,<25K,New,Pending
U02167,2020-10-18,35-44,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U02168,2022-08-26,18-24,Male,Madhya Pradesh,Indore,25K-50K,New,Verified
U02169,2024-01-27,25-34,Female,Punjab,Amritsar,<25K,Frequent,Verified
U02170,2025-01-16,45-54,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U02171,2020-04-06,25-34,Male,Telangana,Warangal,2L+,Regular,Verified
U02172,2023-01-23,35-44,Female,Karnataka,Bengaluru,50K-1L,Regular,Verified
U02173,2020-03-14,35-44,Male,Gujarat,Ahmedabad,50K-1L,Regular,Verified
U02174,2023-09-21,35-44,Other,Maharashtra,Pune,50K-1L,New,Verified
U02175,2022-12-27,25-34,Male,West Bengal,Siliguri,1L-2L,New,Verified
U02176,2022-01-27,25-34,Female,Telangana,Warangal,25K-50K,Regular,Verified
U02177,2025-04-25,45-54,Male,Uttar Pradesh,Lucknow,1L-2L,New,Verified
U02178,2020-07-26,35-44,Male,Gujarat,Vadodara,1L-2L,Regular,Verified
U02179,2023-05-29,25-34,Male,Uttar Pradesh,Noida,<25K,New,Verified
U02180,2023-07-09,18-24,Male,Karnataka,Mysuru,25K-50K,New,Verified
U02181,2021-02-13,18-24,Female,Maharashtra,Nashik,2L+,Regular,Verified
U02182,2022-02-09,18-24,Male,West Bengal,Siliguri,1L-2L,Frequent,Verified
U02183,2025-01-17,35-44,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U02184,2020-03-14,18-24,Female,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U02185,2024-07-18,25-34,Male,Kerala,Thiruvananthapuram,25K-50K,Frequent,Verified
U02186,2020-09-10,35-44,Male,Madhya Pradesh,Jabalpur,25K-50K,New,Verified
U02187,2022-03-30,25-34,Male,Karnataka,Bengaluru,25K-50K,New,Verified
U02188,2022-09-12,35-44,Female,Karnataka,Mangaluru,25K-50K,Regular,Verified
U02189,2020-11-27,35-44,Male,Maharashtra,Mumbai,50K-1L,Regular,Pending
U02190,2023-11-22,25-34,Female,Madhya Pradesh,Bhopal,1L-2L,Regular,Verified
U02191,2022-04-15,35-44,Male,Telangana,Warangal,1L-2L,New,Verified
U02192,2024-08-18,35-44,Male,Telangana,Hyderabad,<25K,New,Verified
U02193,2021-03-30,25-34,Male,Maharashtra,Mumbai,1L-2L,Regular,Verified
U02194,2025-04-13,25-34,Female,Punjab,Chandigarh,25K-50K,Frequent,Verified
U02195,2023-02-12,25-34,Male,Kerala,Kochi,25K-50K,Regular,Verified
U02196,2020-11-08,55+,Male,Telangana,Hyderabad,1L-2L,New,Verified
U02197,2022-10-14,35-44,Female,Rajasthan,Jodhpur,25K-50K,Regular,Verified
U02198,2020-08-15,18-24,Male,Tamil Nadu,Coimbatore,<25K,Regular,Verified
U02199,2022-05-07,35-44,Male,Maharashtra,Nashik,<25K,New,Verified
U02200,2023-06-22,25-34,Male,Maharashtra,Nashik,25K-50K,Regular,Verified
U02201,2022-10-14,35-44,Female,Delhi,New Delhi,1L-2L,Regular,Verified
U02202,2022-08-07,35-44,Female,Gujarat,Ahmedabad,2L+,Frequent,Pending
U02203,2021-03-02,25-34,Male,Gujarat,Ahmedabad,1L-2L,Regular,Pending
U02204,2025-09-20,45-54,Female,Rajasthan,Udaipur,1L-2L,Regular,Verified
U02205,2021-04-09,35-44,Female,Madhya Pradesh,Indore,50K-1L,Regular,Verified
U02206,2024-07-03,35-44,Male,Punjab,Ludhiana,1L-2L,New,Verified
U02207,2020-10-04,18-24,Female,Karnataka,Mysuru,<25K,Frequent,Verified
U02208,2020-01-19,45-54,Male,Karnataka,Mangaluru,2L+,Regular,Verified
U02209,2020-03-06,55+,Male,Uttar Pradesh,Varanasi,25K-50K,New,Verified
U02210,2020-06-15,18-24,Male,Rajasthan,Udaipur,2L+,Regular,Verified
U02211,2024-05-27,25-34,Male,Maharashtra,Nagpur,<25K,Regular,Verified
U02212,2021-02-06,25-34,Female,Rajasthan,Udaipur,50K-1L,Frequent,Verified
U02213,2021-02-12,35-44,Female,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U02214,2025-11-29,35-44,Male,Rajasthan,Udaipur,2L+,New,Verified
U02215,2021-08-19,18-24,Female,Gujarat,Vadodara,1L-2L,Regular,Verified
U02216,2022-11-28,45-54,Male,Rajasthan,Udaipur,25K-50K,Regular,Verified
U02217,2025-11-22,25-34,Male,Kerala,Kochi,50K-1L,New,Pending
U02218,2020-11-19,45-54,Female,Tamil Nadu,Coimbatore,25K-50K,Regular,Verified
U02219,2025-06-05,25-34,Male,Karnataka,Bengaluru,<25K,Regular,Verified
U02220,2023-12-08,25-34,Female,Uttar Pradesh,Kanpur,25K-50K,New,Verified
U02221,2021-03-04,18-24,Female,Tamil Nadu,Coimbatore,25K-50K,Regular,Pending
U02222,2022-12-20,18-24,Male,Uttar Pradesh,Kanpur,50K-1L,Regular,Verified
U02223,2024-06-23,35-44,Male,Delhi,Delhi,1L-2L,New,Verified
U02224,2023-10-09,35-44,Male,Uttar Pradesh,Kanpur,1L-2L,Regular,Verified
U02225,2021-01-27,18-24,Female,Karnataka,Mysuru,<25K,Regular,Verified
U02226,2026-03-01,18-24,Female,Karnataka,Mangaluru,<25K,New,Verified
U02227,2026-04-24,18-24,Female,Rajasthan,Udaipur,25K-50K,Frequent,Verified
U02228,2024-03-20,35-44,Female,West Bengal,Siliguri,25K-50K,New,Verified
U02229,2021-03-21,35-44,Female,Delhi,Delhi,<25K,New,Verified
U02230,2023-04-18,18-24,Male,Kerala,Thiruvananthapuram,25K-50K,New,Verified
U02231,2022-10-20,35-44,Male,Maharashtra,Mumbai,50K-1L,Regular,Verified
U02232,2020-12-07,18-24,Female,Telangana,Warangal,50K-1L,Regular,Verified
U02233,2020-05-12,45-54,Female,Uttar Pradesh,Kanpur,50K-1L,Regular,Verified
U02234,2025-02-02,45-54,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U02235,2026-04-19,35-44,Male,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U02236,2020-09-21,55+,Male,Gujarat,Vadodara,1L-2L,New,Verified
U02237,2020-04-02,45-54,Female,Maharashtra,Nagpur,25K-50K,Regular,Verified
U02238,2024-08-12,45-54,Female,Punjab,Amritsar,<25K,New,Verified
U02239,2023-12-05,35-44,Male,Madhya Pradesh,Indore,25K-50K,New,Verified
U02240,2025-12-25,25-34,Male,West Bengal,Kolkata,<25K,Regular,Verified
U02241,2023-05-16,25-34,Male,Gujarat,Surat,25K-50K,New,Verified
U02242,2022-09-28,25-34,Male,Delhi,Delhi,<25K,Regular,Verified
U02243,2024-07-18,35-44,Female,Punjab,Chandigarh,25K-50K,Frequent,Verified
U02244,2024-05-15,18-24,Male,Rajasthan,Udaipur,25K-50K,New,Verified
U02245,2026-06-12,25-34,Male,Maharashtra,Nagpur,50K-1L,Frequent,Verified
U02246,2020-09-22,25-34,Female,Maharashtra,Mumbai,<25K,Regular,Verified
U02247,2021-10-07,25-34,Male,Maharashtra,Mumbai,50K-1L,Regular,Verified
U02248,2026-06-23,35-44,Female,Delhi,Delhi,<25K,Regular,Verified
U02249,2023-02-10,55+,Female,Punjab,Chandigarh,<25K,Regular,Verified
U02250,2023-11-02,35-44,Female,Uttar Pradesh,Noida,1L-2L,New,Verified
U02251,2021-03-29,35-44,Female,Madhya Pradesh,Jabalpur,50K-1L,Frequent,Verified
U02252,2026-02-16,35-44,Female,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U02253,2025-03-29,25-34,Male,Delhi,Delhi,50K-1L,Frequent,Pending
U02254,2024-01-03,25-34,Male,Telangana,Warangal,50K-1L,Frequent,Verified
U02255,2023-04-25,45-54,Female,Madhya Pradesh,Jabalpur,25K-50K,New,Verified
U02256,2022-04-10,25-34,Female,Karnataka,Mysuru,25K-50K,New,Verified
U02257,2023-10-22,18-24,Other,Rajasthan,Jaipur,1L-2L,New,Verified
U02258,2023-01-17,35-44,Female,Delhi,New Delhi,25K-50K,Frequent,Pending
U02259,2026-02-12,18-24,Female,Gujarat,Ahmedabad,25K-50K,Frequent,Verified
U02260,2025-05-23,25-34,Female,Madhya Pradesh,Indore,25K-50K,Regular,Verified
U02261,2025-12-19,18-24,Male,Telangana,Hyderabad,1L-2L,New,Verified
U02262,2022-05-21,18-24,Female,Karnataka,Mangaluru,1L-2L,New,Verified
U02263,2021-09-26,18-24,Male,Uttar Pradesh,Noida,1L-2L,Frequent,Verified
U02264,2023-10-31,18-24,Female,Punjab,Amritsar,1L-2L,Frequent,Verified
U02265,2021-11-21,35-44,Female,Gujarat,Ahmedabad,2L+,New,Verified
U02266,2025-02-08,45-54,Female,Madhya Pradesh,Bhopal,50K-1L,New,Verified
U02267,2022-11-23,25-34,Male,Rajasthan,Udaipur,1L-2L,Regular,Pending
U02268,2025-05-09,45-54,Male,Punjab,Chandigarh,2L+,New,Verified
U02269,2021-08-04,25-34,Female,Gujarat,Surat,<25K,Frequent,Verified
U02270,2026-01-27,25-34,Female,Karnataka,Bengaluru,50K-1L,Regular,Verified
U02271,2023-10-21,18-24,Male,Gujarat,Surat,50K-1L,Regular,Verified
U02272,2022-02-22,35-44,Male,Punjab,Ludhiana,1L-2L,Regular,Verified
U02273,2020-06-29,25-34,Female,Tamil Nadu,Madurai,1L-2L,Regular,Verified
U02274,2020-01-19,35-44,Male,Kerala,Kochi,1L-2L,New,Verified
U02275,2023-06-03,35-44,Female,West Bengal,Siliguri,2L+,Frequent,Verified
U02276,2024-06-04,35-44,Female,Uttar Pradesh,Varanasi,50K-1L,Regular,Verified
U02277,2026-01-31,35-44,Female,Karnataka,Mangaluru,<25K,Regular,Pending
U02278,2023-05-30,55+,Male,Punjab,Amritsar,<25K,Regular,Pending
U02279,2024-06-26,25-34,Female,Kerala,Kochi,50K-1L,New,Verified
U02280,2020-02-23,25-34,Male,Kerala,Kochi,25K-50K,New,Verified
U02281,2023-11-27,35-44,Male,Gujarat,Surat,25K-50K,Regular,Verified
U02282,2021-03-18,35-44,Male,West Bengal,Siliguri,25K-50K,Regular,Verified
U02283,2021-08-02,18-24,Female,Kerala,Thiruvananthapuram,1L-2L,Regular,Verified
U02284,2020-10-08,25-34,Female,West Bengal,Kolkata,25K-50K,Frequent,Pending
U02285,2022-04-02,25-34,Male,Gujarat,Vadodara,1L-2L,Regular,Verified
U02286,2024-07-27,25-34,Male,Punjab,Amritsar,1L-2L,Regular,Verified
U02287,2021-10-02,18-24,Male,Rajasthan,Jaipur,25K-50K,New,Pending
U02288,2022-10-28,55+,Female,Tamil Nadu,Coimbatore,25K-50K,Frequent,Verified
U02289,2025-07-09,35-44,Female,Kerala,Kochi,1L-2L,Regular,Verified
U02290,2021-07-16,25-34,Male,Delhi,Delhi,50K-1L,New,Pending
U02291,2020-12-06,35-44,Female,Tamil Nadu,Chennai,25K-50K,Regular,Verified
U02292,2021-04-16,45-54,Male,Gujarat,Surat,<25K,Regular,Verified
U02293,2024-09-06,18-24,Female,Uttar Pradesh,Varanasi,25K-50K,Frequent,Verified
U02294,2026-04-15,25-34,Female,Delhi,New Delhi,<25K,Frequent,Verified
U02295,2020-08-22,35-44,Female,Karnataka,Mysuru,25K-50K,Regular,Verified
U02296,2023-01-11,45-54,Female,Tamil Nadu,Madurai,25K-50K,Regular,Verified
U02297,2023-01-21,18-24,Female,Gujarat,Vadodara,50K-1L,New,Verified
U02298,2025-03-23,55+,Male,Tamil Nadu,Coimbatore,2L+,Regular,Verified
U02299,2023-11-18,25-34,Female,Kerala,Kochi,50K-1L,Frequent,Verified
U02300,2022-04-03,25-34,Female,Punjab,Chandigarh,2L+,Regular,Pending
U02301,2023-07-15,25-34,Male,Delhi,New Delhi,1L-2L,Regular,Verified
U02302,2021-09-23,18-24,Male,Telangana,Hyderabad,50K-1L,Frequent,Verified
U02303,2021-06-12,45-54,Female,Madhya Pradesh,Indore,25K-50K,New,Verified
U02304,2025-06-03,55+,Male,Tamil Nadu,Chennai,25K-50K,New,Pending
U02305,2025-12-09,25-34,Male,Karnataka,Mangaluru,1L-2L,Regular,Verified
U02306,2025-08-19,55+,Female,Karnataka,Mysuru,1L-2L,Frequent,Pending
U02307,2023-09-01,45-54,Female,Maharashtra,Nashik,25K-50K,Frequent,Verified
U02308,2023-07-20,25-34,Male,Tamil Nadu,Madurai,<25K,Regular,Verified
U02309,2023-08-22,35-44,Female,Madhya Pradesh,Jabalpur,1L-2L,Frequent,Verified
U02310,2023-05-18,25-34,Male,Rajasthan,Jodhpur,25K-50K,Regular,Verified
U02311,2025-06-04,35-44,Male,Kerala,Thiruvananthapuram,<25K,New,Verified
U02312,2024-10-19,18-24,Male,West Bengal,Kolkata,1L-2L,Frequent,Verified
U02313,2025-05-02,35-44,Female,Punjab,Chandigarh,50K-1L,New,Verified
U02314,2025-10-28,18-24,Female,Madhya Pradesh,Jabalpur,50K-1L,New,Verified
U02315,2022-06-20,45-54,Male,West Bengal,Kolkata,1L-2L,Regular,Verified
U02316,2022-06-09,45-54,Female,West Bengal,Kolkata,50K-1L,Regular,Verified
U02317,2024-04-19,25-34,Female,Telangana,Warangal,50K-1L,Regular,Verified
U02318,2024-12-29,25-34,Male,Maharashtra,Pune,25K-50K,New,Verified
U02319,2025-08-27,25-34,Female,Madhya Pradesh,Jabalpur,25K-50K,Regular,Verified
U02320,2023-04-03,35-44,Female,Madhya Pradesh,Jabalpur,1L-2L,New,Verified
U02321,2024-03-28,25-34,Male,Telangana,Hyderabad,25K-50K,Regular,Verified
U02322,2020-07-20,35-44,Female,Tamil Nadu,Madurai,<25K,Frequent,Verified
U02323,2022-01-10,25-34,Female,Tamil Nadu,Madurai,<25K,Frequent,Verified
U02324,2023-10-01,18-24,Female,Tamil Nadu,Coimbatore,25K-50K,Frequent,Verified
U02325,2023-10-21,18-24,Male,Uttar Pradesh,Lucknow,25K-50K,Regular,Verified
U02326,2025-06-23,18-24,Female,West Bengal,Kolkata,50K-1L,Regular,Verified
U02327,2024-01-11,45-54,Male,Uttar Pradesh,Noida,25K-50K,Regular,Verified
U02328,2024-03-16,55+,Male,Maharashtra,Nagpur,<25K,New,Verified
U02329,2020-11-14,25-34,Male,Punjab,Ludhiana,50K-1L,Regular,Pending
U02330,2026-03-14,25-34,Female,Telangana,Hyderabad,1L-2L,Regular,Verified
U02331,2022-11-23,18-24,Male,Madhya Pradesh,Jabalpur,<25K,Frequent,Verified
U02332,2025-03-09,35-44,Female,Kerala,Kochi,50K-1L,Regular,Verified
U02333,2026-05-02,18-24,Male,West Bengal,Kolkata,50K-1L,New,Verified
U02334,2021-12-24,35-44,Female,Uttar Pradesh,Kanpur,50K-1L,Frequent,Verified
U02335,2024-08-27,55+,Female,Uttar Pradesh,Varanasi,<25K,Regular,Verified
U02336,2021-02-16,25-34,Male,Gujarat,Ahmedabad,2L+,Frequent,Verified
U02337,2023-06-29,35-44,Female,Uttar Pradesh,Varanasi,50K-1L,Frequent,Verified
U02338,2021-02-04,18-24,Female,Punjab,Chandigarh,1L-2L,Regular,Verified
U02339,2025-01-13,25-34,Female,Rajasthan,Jodhpur,25K-50K,New,Verified
U02340,2021-12-24,18-24,Male,Madhya Pradesh,Bhopal,50K-1L,New,Verified
U02341,2026-05-18,25-34,Female,Rajasthan,Jodhpur,1L-2L,New,Verified
U02342,2023-02-09,18-24,Female,Madhya Pradesh,Bhopal,25K-50K,New,Verified
U02343,2022-01-20,25-34,Female,Telangana,Hyderabad,25K-50K,Regular,Verified
U02344,2020-09-24,25-34,Male,Madhya Pradesh,Indore,50K-1L,Frequent,Verified
U02345,2026-06-03,25-34,Female,Rajasthan,Jaipur,<25K,Frequent,Verified
U02346,2023-09-02,35-44,Female,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U02347,2021-07-23,45-54,Female,Telangana,Hyderabad,<25K,New,Verified
U02348,2025-05-27,25-34,Female,Telangana,Hyderabad,<25K,Regular,Verified
U02349,2021-06-29,25-34,Male,Maharashtra,Nashik,50K-1L,Regular,Verified
U02350,2020-12-30,25-34,Male,Madhya Pradesh,Jabalpur,<25K,New,Verified
U02351,2021-06-30,45-54,Male,Kerala,Thiruvananthapuram,2L+,Frequent,Verified
U02352,2020-09-27,35-44,Female,Gujarat,Surat,1L-2L,Frequent,Verified
U02353,2022-01-08,25-34,Male,Tamil Nadu,Coimbatore,50K-1L,Regular,Verified
U02354,2023-06-11,18-24,Female,Karnataka,Mysuru,1L-2L,Regular,Verified
U02355,2020-02-28,25-34,Other,Telangana,Warangal,1L-2L,New,Verified
U02356,2023-06-28,25-34,Female,Delhi,New Delhi,25K-50K,Regular,Verified
U02357,2025-02-13,55+,Male,Tamil Nadu,Madurai,1L-2L,New,Verified
U02358,2020-03-26,45-54,Female,Punjab,Amritsar,<25K,New,Verified
U02359,2022-02-01,18-24,Female,West Bengal,Kolkata,25K-50K,Regular,Verified
U02360,2021-01-24,25-34,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U02361,2023-04-18,25-34,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U02362,2021-12-19,25-34,Other,Karnataka,Mangaluru,<25K,Regular,Verified
U02363,2020-05-28,45-54,Male,Delhi,Delhi,25K-50K,Regular,Verified
U02364,2021-08-05,25-34,Male,Tamil Nadu,Madurai,50K-1L,Frequent,Pending
U02365,2020-04-30,25-34,Female,Madhya Pradesh,Jabalpur,25K-50K,Frequent,Verified
U02366,2026-04-22,25-34,Other,Maharashtra,Pune,1L-2L,Frequent,Pending
U02367,2022-02-04,45-54,Male,West Bengal,Kolkata,50K-1L,Frequent,Pending
U02368,2022-03-10,35-44,Male,Karnataka,Bengaluru,25K-50K,Regular,Verified
U02369,2025-10-07,25-34,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U02370,2022-10-18,25-34,Male,Maharashtra,Pune,50K-1L,New,Verified
U02371,2024-01-09,25-34,Male,Delhi,Delhi,25K-50K,New,Verified
U02372,2023-01-14,55+,Female,Punjab,Ludhiana,<25K,Frequent,Verified
U02373,2023-06-04,25-34,Female,Karnataka,Mysuru,25K-50K,Frequent,Verified
U02374,2024-07-07,25-34,Female,Maharashtra,Nashik,25K-50K,Regular,Verified
U02375,2024-12-20,25-34,Male,West Bengal,Kolkata,<25K,Regular,Verified
U02376,2023-09-07,35-44,Female,Gujarat,Ahmedabad,50K-1L,New,Verified
U02377,2023-09-03,25-34,Female,Maharashtra,Mumbai,1L-2L,Regular,Verified
U02378,2024-09-28,18-24,Female,Uttar Pradesh,Noida,50K-1L,Regular,Verified
U02379,2022-06-17,35-44,Male,Gujarat,Surat,1L-2L,Regular,Verified
U02380,2026-05-29,35-44,Female,Delhi,New Delhi,<25K,Frequent,Pending
U02381,2021-04-29,35-44,Female,Punjab,Amritsar,25K-50K,New,Verified
U02382,2022-03-13,45-54,Male,West Bengal,Kolkata,50K-1L,Regular,Pending
U02383,2024-09-11,25-34,Male,Kerala,Kochi,50K-1L,Regular,Verified
U02384,2025-03-30,18-24,Female,Madhya Pradesh,Bhopal,50K-1L,Frequent,Verified
U02385,2024-10-23,55+,Male,Rajasthan,Udaipur,50K-1L,Frequent,Verified
U02386,2024-12-14,25-34,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U02387,2026-04-10,35-44,Female,Rajasthan,Jodhpur,<25K,Frequent,Verified
U02388,2023-12-14,35-44,Female,Karnataka,Bengaluru,50K-1L,Regular,Verified
U02389,2025-05-06,35-44,Male,Delhi,New Delhi,50K-1L,New,Verified
U02390,2026-05-09,25-34,Female,West Bengal,Kolkata,2L+,Regular,Verified
U02391,2024-07-28,35-44,Female,Gujarat,Ahmedabad,50K-1L,New,Verified
U02392,2025-01-22,45-54,Male,Karnataka,Bengaluru,50K-1L,Regular,Verified
U02393,2021-06-03,35-44,Male,Delhi,Delhi,50K-1L,Frequent,Verified
U02394,2023-02-25,25-34,Male,Madhya Pradesh,Bhopal,1L-2L,Frequent,Verified
U02395,2023-10-28,18-24,Female,Uttar Pradesh,Varanasi,2L+,Regular,Verified
U02396,2026-01-15,18-24,Male,West Bengal,Kolkata,1L-2L,Regular,Verified
U02397,2021-10-13,25-34,Female,Rajasthan,Udaipur,50K-1L,New,Verified
U02398,2026-02-01,25-34,Male,Maharashtra,Pune,<25K,Regular,Verified
U02399,2025-05-04,55+,Male,Kerala,Kochi,50K-1L,New,Verified
U02400,2020-07-29,45-54,Male,West Bengal,Kolkata,50K-1L,Regular,Verified
U02401,2021-08-08,35-44,Female,Telangana,Warangal,1L-2L,Regular,Verified
U02402,2020-06-15,25-34,Male,Punjab,Ludhiana,<25K,Frequent,Verified
U02403,2023-06-10,18-24,Male,Delhi,Delhi,50K-1L,New,Pending
U02404,2023-04-20,55+,Male,Tamil Nadu,Coimbatore,25K-50K,Regular,Verified
U02405,2024-10-04,25-34,Female,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U02406,2022-11-18,18-24,Male,Uttar Pradesh,Varanasi,25K-50K,New,Verified
U02407,2021-12-14,25-34,Female,Madhya Pradesh,Indore,50K-1L,Regular,Verified
U02408,2021-11-18,45-54,Male,West Bengal,Kolkata,25K-50K,Regular,Pending
U02409,2020-11-25,45-54,Male,Tamil Nadu,Chennai,<25K,Regular,Pending
U02410,2024-10-12,18-24,Female,Telangana,Warangal,50K-1L,Frequent,Verified
U02411,2023-04-22,45-54,Female,Gujarat,Vadodara,<25K,Regular,Verified
U02412,2025-11-12,25-34,Female,Maharashtra,Mumbai,50K-1L,Regular,Verified
U02413,2022-02-23,18-24,Male,Tamil Nadu,Coimbatore,2L+,New,Verified
U02414,2022-07-29,45-54,Female,Delhi,Delhi,2L+,Frequent,Verified
U02415,2023-07-12,45-54,Male,Rajasthan,Jaipur,25K-50K,New,Verified
U02416,2024-08-06,35-44,Male,Telangana,Hyderabad,1L-2L,New,Verified
U02417,2021-09-17,35-44,Female,Maharashtra,Mumbai,25K-50K,New,Verified
U02418,2020-05-18,45-54,Female,Kerala,Thiruvananthapuram,1L-2L,Regular,Verified
U02419,2022-01-31,45-54,Male,Uttar Pradesh,Noida,1L-2L,Regular,Verified
U02420,2025-01-07,45-54,Male,Rajasthan,Jodhpur,<25K,Frequent,Verified
U02421,2026-04-21,35-44,Female,West Bengal,Siliguri,25K-50K,Frequent,Verified
U02422,2024-04-04,55+,Female,Tamil Nadu,Chennai,25K-50K,Regular,Verified
U02423,2021-11-06,55+,Male,Maharashtra,Nagpur,1L-2L,Regular,Verified
U02424,2020-04-01,18-24,Male,Punjab,Amritsar,25K-50K,Regular,Verified
U02425,2022-12-28,45-54,Female,Karnataka,Mysuru,50K-1L,Frequent,Verified
U02426,2020-02-06,25-34,Female,Punjab,Amritsar,50K-1L,Regular,Verified
U02427,2024-11-22,25-34,Female,Gujarat,Ahmedabad,2L+,Regular,Verified
U02428,2025-12-27,35-44,Male,Punjab,Chandigarh,2L+,Regular,Verified
U02429,2023-04-16,18-24,Female,Kerala,Kochi,25K-50K,Regular,Verified
U02430,2025-01-10,25-34,Male,Gujarat,Ahmedabad,50K-1L,New,Verified
U02431,2025-03-09,45-54,Female,Telangana,Hyderabad,1L-2L,New,Verified
U02432,2020-05-16,25-34,Male,Uttar Pradesh,Varanasi,1L-2L,Regular,Verified
U02433,2026-02-15,25-34,Male,Telangana,Warangal,<25K,Frequent,Verified
U02434,2024-07-21,55+,Male,Karnataka,Mangaluru,25K-50K,Regular,Verified
U02435,2024-05-01,25-34,Female,Delhi,New Delhi,25K-50K,Frequent,Verified
U02436,2022-08-29,25-34,Male,Uttar Pradesh,Lucknow,25K-50K,New,Verified
U02437,2021-10-23,25-34,Female,Punjab,Ludhiana,<25K,Regular,Verified
U02438,2026-04-09,25-34,Female,Madhya Pradesh,Indore,25K-50K,Regular,Verified
U02439,2024-12-15,35-44,Female,Delhi,Delhi,50K-1L,Frequent,Verified
U02440,2021-02-18,45-54,Male,Uttar Pradesh,Lucknow,25K-50K,Regular,Pending
U02441,2020-12-08,25-34,Male,Uttar Pradesh,Noida,50K-1L,Regular,Verified
U02442,2020-05-25,45-54,Male,Karnataka,Bengaluru,<25K,New,Verified
U02443,2020-11-18,25-34,Male,West Bengal,Kolkata,1L-2L,Regular,Verified
U02444,2025-12-09,25-34,Female,Punjab,Amritsar,2L+,Frequent,Verified
U02445,2023-06-29,35-44,Male,Karnataka,Mysuru,50K-1L,Regular,Verified
U02446,2025-02-21,35-44,Male,Uttar Pradesh,Noida,1L-2L,Frequent,Verified
U02447,2026-06-16,35-44,Male,Maharashtra,Pune,<25K,Frequent,Verified
U02448,2021-08-23,18-24,Male,Delhi,New Delhi,1L-2L,New,Verified
U02449,2021-04-19,18-24,Male,Karnataka,Bengaluru,<25K,Frequent,Pending
U02450,2024-02-24,25-34,Male,West Bengal,Siliguri,25K-50K,Regular,Verified
U02451,2021-07-28,25-34,Male,Tamil Nadu,Madurai,25K-50K,New,Verified
U02452,2020-12-12,35-44,Female,Telangana,Warangal,50K-1L,Regular,Verified
U02453,2024-02-19,18-24,Male,Uttar Pradesh,Lucknow,25K-50K,Regular,Verified
U02454,2021-01-16,35-44,Male,Punjab,Amritsar,50K-1L,Regular,Verified
U02455,2023-07-27,25-34,Female,Madhya Pradesh,Jabalpur,25K-50K,New,Verified
U02456,2020-03-12,25-34,Female,Tamil Nadu,Chennai,1L-2L,Frequent,Verified
U02457,2023-01-22,25-34,Female,Gujarat,Vadodara,50K-1L,Regular,Verified
U02458,2023-10-28,25-34,Male,Rajasthan,Jaipur,25K-50K,Regular,Verified
U02459,2023-09-21,45-54,Female,West Bengal,Kolkata,25K-50K,Regular,Verified
U02460,2021-10-25,18-24,Female,Madhya Pradesh,Indore,1L-2L,New,Verified
U02461,2024-02-24,25-34,Male,Rajasthan,Udaipur,25K-50K,Regular,Verified
U02462,2025-03-06,45-54,Male,West Bengal,Kolkata,50K-1L,Regular,Verified
U02463,2020-02-09,35-44,Female,Punjab,Chandigarh,50K-1L,Regular,Pending
U02464,2023-10-14,25-34,Female,Maharashtra,Nagpur,25K-50K,New,Verified
U02465,2025-07-23,25-34,Male,Punjab,Ludhiana,25K-50K,Frequent,Verified
U02466,2023-07-01,35-44,Male,Telangana,Warangal,25K-50K,Regular,Verified
U02467,2022-08-23,55+,Female,Tamil Nadu,Coimbatore,25K-50K,Regular,Verified
U02468,2025-03-15,45-54,Male,Delhi,New Delhi,25K-50K,Regular,Verified
U02469,2026-01-26,25-34,Female,West Bengal,Kolkata,<25K,Regular,Verified
